xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180022900,57.365129,13.589417,47.032862,8.304874,12.973320,NaN,NaN,NaN
20200201T180023000,57.388232,13.283785,47.032862,8.304870,13.173480,NaN,NaN,NaN
20200201T180023100,57.531601,12.894286,47.032860,8.304866,13.598640,NaN,NaN,NaN
20200201T180023200,57.556046,12.534311,47.032859,8.304861,13.914000,NaN,NaN,NaN
20200201T180023300,57.584603,12.196768,47.032858,8.304857,14.106960,NaN,NaN,NaN
20200201T180023400,57.870165,11.843031,47.032855,8.304853,14.490000,NaN,NaN,NaN
20200201T180023500,58.002598,11.455535,47.032853,8.304848,14.769000,NaN,NaN,NaN
20200201T180023600,58.226684,11.198075,47.032851,8.304845,14.741640,NaN,NaN,NaN
20200201T180023700,58.475355,10.889740,47.032848,8.304842,14.671080,NaN,NaN,NaN
20200201T180023800,58.700756,10.516117,47.032846,8.304838,14.644800,NaN,NaN,NaN
20200201T180023900,58.941204,10.162920,47.032843,8.304834,14.778360,NaN,NaN,NaN
20200201T180024000,59.344346,9.834000,47.032839,8.304830,15.140160,NaN,NaN,NaN
20200201T180024100,59.725645,9.570908,47.032835,8.304828,15.258600,NaN,NaN,NaN
20200201T180024200,60.083673,9.242529,47.032831,8.304825,15.460920,NaN,NaN,NaN
20200201T180024300,60.486816,8.913608,47.032827,8.304821,15.801120,NaN,NaN,NaN
20200201T180024400,60.818889,8.628627,47.032824,8.304818,15.879600,NaN,NaN,NaN
20200201T180024500,61.245301,8.364995,47.032820,8.304816,16.049520,NaN,NaN,NaN
20200201T180024600,61.653953,8.127802,47.032816,8.304814,16.397640,NaN,NaN,NaN
20200201T180024700,62.059864,7.875655,47.032812,8.304812,16.698240,NaN,NaN,NaN
20200201T180024800,62.450727,7.603082,47.032808,8.304809,16.917120,NaN,NaN,NaN
20200201T180024900,62.860722,7.311546,47.032804,8.304806,17.123040,NaN,NaN,NaN
20200201T180025000,63.220148,7.052464,47.032800,8.304804,17.128800,NaN,NaN,NaN
20200201T180025100,63.606928,6.819280,47.032796,8.304802,17.135280,NaN,NaN,NaN
20200201T180025200,64.011469,6.559656,47.032792,8.304799,17.109000,NaN,NaN,NaN
20200201T180025300,64.297086,6.329558,47.032789,8.304797,16.883280,NaN,NaN,NaN
20200201T180025400,64.614168,6.147789,47.032786,8.304795,16.643520,NaN,NaN,NaN
20200201T180025500,64.979076,5.918614,47.032783,8.304793,16.434720,NaN,NaN,NaN
20200201T180025600,65.353550,5.679958,47.032779,8.304791,16.272360,NaN,NaN,NaN
20200201T180025700,65.600878,5.425965,47.032776,8.304788,15.995520,NaN,NaN,NaN
20200201T180025800,66.359698,5.619190,47.032770,8.304793,15.926040,NaN,NaN,NaN
20200201T180025900,66.726088,5.644772,47.032767,8.304794,15.746400,NaN,NaN,NaN
20200201T180026000,66.999538,5.718301,47.032764,8.304795,15.506640,NaN,NaN,NaN
20200201T180026100,67.514946,5.755210,47.032760,8.304797,15.398280,NaN,NaN,NaN
20200201T180026200,67.986611,5.800136,47.032756,8.304799,15.312240,NaN,NaN,NaN
20200201T180026300,68.350316,5.934404,47.032753,8.304801,15.319800,NaN,NaN,NaN
20200201T180026400,68.846649,6.113916,47.032749,8.304805,15.531480,NaN,NaN,NaN
20200201T180026500,69.243162,6.242170,47.032745,8.304807,15.651000,NaN,NaN,NaN
20200201T180026600,69.638360,6.486588,47.032742,8.304812,15.779160,NaN,NaN,NaN
20200201T180026700,70.002148,6.806315,47.032740,8.304817,16.079400,NaN,NaN,NaN
20200201T180026800,70.263404,7.121652,47.032738,8.304821,16.099200,NaN,NaN,NaN
20200201T180026900,70.586163,7.402532,47.032735,8.304826,16.147080,NaN,NaN,NaN
20200201T180027000,70.989555,7.629991,47.032732,8.304830,16.312320,NaN,NaN,NaN
20200201T180027100,71.331472,7.953728,47.032730,8.304835,16.463880,NaN,NaN,NaN
20200201T180027200,71.655629,8.303905,47.032727,8.304840,16.604640,NaN,NaN,NaN
20200201T180027300,71.854011,8.646222,47.032726,8.304845,16.665120,NaN,NaN,NaN
20200201T180027400,72.079746,9.014439,47.032725,8.304850,16.595280,NaN,NaN,NaN
20200201T180027500,72.309564,9.343266,47.032723,8.304855,16.537320,NaN,NaN,NaN
20200201T180027600,72.443646,9.581447,47.032722,8.304858,16.193520,NaN,NaN,NaN
20200201T180027700,72.581894,9.965699,47.032722,8.304864,15.800040,NaN,NaN,NaN
20200201T180027800,72.702355,10.314570,47.032721,8.304868,15.466320,NaN,NaN,NaN
20200201T180027900,72.673770,10.590295,47.032722,8.304872,14.967720,NaN,NaN,NaN
20200201T180028000,72.619175,10.785777,47.032723,8.304874,14.209200,NaN,NaN,NaN
20200201T180028100,72.615202,11.072446,47.032723,8.304878,13.430160,NaN,NaN,NaN
20200201T180028200,72.608434,11.220521,47.032724,8.304880,12.457440,NaN,NaN,NaN
20200201T180028300,72.467639,11.254056,47.032725,8.304880,11.368080,NaN,NaN,NaN
20200201T180028400,72.460842,11.340311,47.032725,8.304881,10.199520,NaN,NaN,NaN
20200201T180028500,72.377523,11.502417,47.032726,8.304883,9.125280,NaN,NaN,NaN
20200201T180028600,72.335234,11.703372,47.032727,8.304885,8.374680,NaN,NaN,NaN
20200201T180028700,72.309334,11.870410,47.032727,8.304888,7.617960,NaN,NaN,NaN
