time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133518900,-160.566176,-49.092922,47.029675,8.287752,8.380800,NaN,NaN,NaN
20200203T133519000,-160.383732,-49.215224,47.029673,8.287754,8.287920,NaN,NaN,NaN
20200203T133519100,-160.132871,-49.337528,47.029672,8.287757,8.226360,NaN,NaN,NaN
20200203T133519200,-159.897213,-49.426478,47.029672,8.287761,8.284320,NaN,NaN,NaN
20200203T133519300,-159.669157,-49.515428,47.029671,8.287764,8.330040,NaN,NaN,NaN
20200203T133519400,-159.433499,-49.593259,47.029670,8.287767,8.450640,NaN,NaN,NaN
20200203T133519500,-159.137026,-49.726683,47.029669,8.287771,8.669160,NaN,NaN,NaN
20200203T133519600,-158.931777,-49.860104,47.029668,8.287773,8.775360,NaN,NaN,NaN
20200203T133519700,-158.764537,-49.982406,47.029667,8.287775,8.692200,NaN,NaN,NaN
20200203T133519800,-158.506074,-50.104710,47.029666,8.287779,8.701200,NaN,NaN,NaN
20200203T133519900,-158.209601,-50.204779,47.029665,8.287783,8.779680,NaN,NaN,NaN
20200203T133520000,-158.004349,-50.249256,47.029664,8.287785,8.840520,NaN,NaN,NaN
20200203T133520100,-157.806702,-50.371559,47.029663,8.287788,8.772120,NaN,NaN,NaN
20200203T133520200,-157.631859,-50.449389,47.029662,8.287790,8.598960,NaN,NaN,NaN
20200203T133520300,-157.419007,-50.538338,47.029662,8.287793,8.502480,NaN,NaN,NaN
20200203T133520400,-157.228960,-50.616169,47.029661,8.287796,8.414280,NaN,NaN,NaN
20200203T133520500,-157.000903,-50.660647,47.029660,8.287799,8.213040,NaN,NaN,NaN
20200203T133520600,-156.719632,-50.705126,47.029660,8.287802,8.181000,NaN,NaN,NaN
20200203T133520700,-156.476370,-50.738486,47.029660,8.287806,8.245080,NaN,NaN,NaN
20200203T133520800,-156.316730,-50.782962,47.029659,8.287808,8.113680,NaN,NaN,NaN
20200203T133520900,-156.081070,-50.805203,47.029659,8.287811,7.911360,NaN,NaN,NaN
20200203T133521000,-155.784595,-50.838565,47.029659,8.287815,7.977240,NaN,NaN,NaN
20200203T133521100,-155.564141,-50.916396,47.029658,8.287818,8.025480,NaN,NaN,NaN
20200203T133521200,-155.336083,-50.971992,47.029658,8.287821,8.177400,NaN,NaN,NaN
20200203T133521300,-155.115628,-51.016469,47.029657,8.287823,8.196480,NaN,NaN,NaN
20200203T133521400,-154.857161,-50.994240,47.029657,8.287827,8.299800,NaN,NaN,NaN
20200203T133521500,-154.613899,-51.005364,47.029657,8.287830,8.372160,NaN,NaN,NaN
20200203T133521600,-154.401044,-50.972015,47.029658,8.287833,8.320680,NaN,NaN,NaN
20200203T133521700,-154.210995,-50.972020,47.029658,8.287835,8.202960,NaN,NaN,NaN
20200203T133521800,-153.960130,-50.960908,47.029658,8.287839,8.296200,NaN,NaN,NaN
20200203T133521900,-153.671258,-51.016505,47.029657,8.287842,8.445600,NaN,NaN,NaN
20200203T133522000,-153.488810,-50.983156,47.029658,8.287845,8.327520,NaN,NaN,NaN
20200203T133522100,-153.291160,-51.027633,47.029657,8.287847,8.261280,NaN,NaN,NaN
20200203T133522200,-153.063101,-50.994285,47.029657,8.287850,8.282520,NaN,NaN,NaN
20200203T133522300,-152.873051,-50.938700,47.029658,8.287853,8.280720,NaN,NaN,NaN
20200203T133522400,-152.667796,-50.849761,47.029659,8.287856,8.218800,NaN,NaN,NaN
20200203T133522500,-152.515756,-50.816411,47.029659,8.287858,8.044560,NaN,NaN,NaN
20200203T133522600,-152.363718,-50.838651,47.029659,8.287860,7.825680,NaN,NaN,NaN
20200203T133522700,-152.135659,-50.816420,47.029659,8.287863,7.759080,NaN,NaN,NaN
20200203T133522800,-151.930404,-50.749718,47.029660,8.287865,7.643520,NaN,NaN,NaN
20200203T133522900,-151.702345,-50.716369,47.029660,8.287868,7.503120,NaN,NaN,NaN
20200203T133523000,-151.405867,-50.616315,47.029661,8.287872,7.653600,NaN,NaN,NaN
20200203T133523100,-151.215815,-50.516258,47.029662,8.287875,7.719840,NaN,NaN,NaN
20200203T133523200,-151.071377,-50.460672,47.029662,8.287877,7.598160,NaN,NaN,NaN
20200203T133523300,-150.911735,-50.416204,47.029663,8.287879,7.478280,NaN,NaN,NaN
20200203T133523400,-150.736889,-50.371736,47.029663,8.287881,7.369560,NaN,NaN,NaN
20200203T133523500,-150.501227,-50.282798,47.029664,8.287884,7.464600,NaN,NaN,NaN
20200203T133523600,-150.311175,-50.182741,47.029665,8.287887,7.621920,NaN,NaN,NaN
20200203T133523700,-150.105921,-50.127156,47.029665,8.287889,7.693920,NaN,NaN,NaN
20200203T133523800,-149.908269,-50.038218,47.029666,8.287892,7.765560,NaN,NaN,NaN
20200203T133523900,-149.611789,-49.904809,47.029667,8.287896,7.914240,NaN,NaN,NaN
20200203T133524000,-149.368523,-49.749164,47.029669,8.287899,7.964640,NaN,NaN,NaN
20200203T133524100,-149.208880,-49.649106,47.029670,8.287901,7.983720,NaN,NaN,NaN
20200203T133524200,-148.988422,-49.582403,47.029670,8.287904,8.101080,NaN,NaN,NaN
20200203T133524300,-148.752759,-49.504583,47.029671,8.287907,8.274600,NaN,NaN,NaN
20200203T133524400,-148.555107,-49.437880,47.029671,8.287910,8.365680,NaN,NaN,NaN
20200203T133524500,-148.342251,-49.360060,47.029672,8.287913,8.378640,NaN,NaN,NaN
20200203T133524600,-148.045772,-49.226651,47.029673,8.287916,8.575920,NaN,NaN,NaN
20200203T133524700,-147.848118,-49.115476,47.029674,8.287919,8.687520,NaN,NaN,NaN
20200203T133524800,-147.696077,-49.026536,47.029675,8.287921,8.656560,NaN,NaN,NaN
20200203T133524900,-147.468017,-48.937598,47.029676,8.287924,8.546400,NaN,NaN,NaN
20200203T133525000,-147.262762,-48.848659,47.029677,8.287927,8.375760,NaN,NaN,NaN
20200203T133525100,-147.027101,-48.804193,47.029677,8.287930,8.335800,NaN,NaN,NaN
20200203T133525200,-146.821846,-48.737490,47.029678,8.287933,8.251200,NaN,NaN,NaN
20200203T133525300,-146.616593,-48.693023,47.029678,8.287935,8.196120,NaN,NaN,NaN
20200203T133525400,-146.403736,-48.581849,47.029679,8.287938,8.296200,NaN,NaN,NaN
20200203T133525500,-146.228889,-48.481791,47.029680,8.287940,8.298360,NaN,NaN,NaN
20200203T133525600,-146.069246,-48.403969,47.029681,8.287942,8.044200,NaN,NaN,NaN
20200203T133525700,-145.962817,-48.326146,47.029681,8.287944,7.800840,NaN,NaN,NaN
20200203T133525800,-145.772766,-48.259443,47.029682,8.287946,7.774200,NaN,NaN,NaN
20200203T133525900,-145.575114,-48.192740,47.029683,8.287949,7.693560,NaN,NaN,NaN
